Região,UF,Municipio,Acesso à internet para alunos,Quantidade de tablets para alunos,Acesso ao Laboratório de informática,Acesso à Biblioteca,Acesso à Alimentação,Acesso ao Refeitório,Acesso à Água potável,Acesso à Energia elétrica da rede pública,Acesso à Esgoto da rede pública,Acesso ao Banheiro,Acesso à Quadra de esportes
Sudeste,São Paulo,Itapetininga,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapetininga,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapetininga,Sim,0.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapetininga,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapetininga,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapetininga,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapetininga,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapetininga,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapetininga,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapetininga,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapetininga,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapetininga,Sim,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapetininga,Não,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapetininga,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapetininga,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapetininga,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapetininga,Sim,0.0,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapetininga,Sim,0.0,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapetininga,Sim,30.0,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapetininga,Sim,1.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapetininga,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapetininga,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapetininga,Não,0.0,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapetininga,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapetininga,Sim,0.0,Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapetininga,Sim,0.0,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapetininga,Sim,30.0,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapetininga,Sim,6.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapetininga,Sim,0.0,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapetininga,Sim,0.0,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapetininga,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapetininga,Não,0.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapetininga,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapetininga,Sim,0.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapetininga,Sim,0.0,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapetininga,Não,0.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapetininga,Não,1.0,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapetininga,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapetininga,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Não
Sudeste,São Paulo,Itapetininga,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim
Sudeste,São Paulo,Itapetininga,Sim,0.0,Não,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não
Sudeste,São Paulo,Itapetininga,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Não
Sudeste,São Paulo,Itapetininga,Não,0.0,Não,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não
Sudeste,São Paulo,Itapetininga,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapetininga,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Não,Não
Sudeste,São Paulo,Itapetininga,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapetininga,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapetininga,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapetininga,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapetininga,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapetininga,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapetininga,Sim,0.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapetininga,Sim,0.0,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapetininga,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapetininga,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapetininga,Não,0.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapetininga,Não,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapetininga,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapetininga,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapetininga,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapetininga,Sim,0.0,Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapetininga,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapetininga,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapetininga,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapetininga,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapetininga,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapetininga,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapetininga,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapetininga,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapetininga,Sim,8.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapetininga,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapetininga,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapetininga,Não,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapetininga,Sim,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapetininga,Sim,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapetininga,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapetininga,Sim,0.0,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapetininga,Não,0.0,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não
Sudeste,São Paulo,Itapetininga,Não,0.0,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapetininga,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapetininga,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapetininga,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapetininga,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapetininga,Sim,0.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapetininga,Não,5.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapetininga,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapetininga,Sim,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapetininga,Sim,4.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapetininga,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapetininga,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapetininga,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapetininga,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapeva,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapeva,Não,0.0,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapeva,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapeva,Sim,0.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapeva,Sim,5.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapeva,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapeva,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapeva,Sim,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapeva,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim
Sudeste,São Paulo,Itapeva,Sim,0.0,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim
Sudeste,São Paulo,Itapeva,Sim,9.0,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Sim
Sudeste,São Paulo,Itapeva,Sim,10.0,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim
Sudeste,São Paulo,Itapeva,Não,15.0,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapeva,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapeva,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapeva,Sim,0.0,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapeva,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapeva,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapeva,Sim,0.0,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapeva,Sim,4.0,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapeva,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapeva,Sim,0.0,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapeva,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapeva,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapeva,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Não
Sudeste,São Paulo,Itapeva,Não,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapeva,Não,0.0,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Não
Sudeste,São Paulo,Itapeva,Não,0.0,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Sim
Sudeste,São Paulo,Itapeva,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapeva,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapeva,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Sim
Sudeste,São Paulo,Itapeva,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapeva,Não,0.0,Não,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim
Sudeste,São Paulo,Itapeva,Não,0.0,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Não
Sudeste,São Paulo,Itapeva,Sim,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapeva,Não,0.0,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapeva,Não,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapeva,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapeva,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapeva,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapeva,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapeva,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapeva,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapeva,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Sim
Sudeste,São Paulo,Itapeva,Sim,0.0,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Sim
Sudeste,São Paulo,Itapeva,Sim,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapeva,Sim,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapeva,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapeva,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapeva,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapeva,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapeva,Sim,25.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapeva,Não,0.0,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Sim
Sudeste,São Paulo,Itapeva,Não,0.0,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim
Sudeste,São Paulo,Itapeva,Sim,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapeva,Não,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapeva,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Não
Sudeste,São Paulo,Itapeva,Sim,1.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapeva,Sim,0.0,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim
Sudeste,São Paulo,Itapeva,Sim,14.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapeva,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapeva,Sim,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapeva,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapeva,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapeva,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapeva,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapeva,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapeva,Não,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapeva,Sim,1.0,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapeva,Sim,0.0,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapeva,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapeva,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapeva,Sim,0.0,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapeva,Sim,0.0,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapeva,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapeva,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapeva,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapeva,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapeva,Sim,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapeva,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapeva,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapeva,Sim,0.0,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapeva,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim
Sudeste,São Paulo,Itapevi,Não,0.0,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapevi,Sim,0.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapevi,Sim,5.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapevi,Não,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapevi,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapevi,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapevi,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapevi,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim
Sudeste,São Paulo,Itapevi,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapevi,Sim,1.0,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapevi,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapevi,Sim,4.0,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Não
Sudeste,São Paulo,Itapevi,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapevi,Sim,3.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapevi,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapevi,Não,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapevi,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapevi,Sim,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapevi,Sim,0.0,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim
Sudeste,São Paulo,Itapevi,Sim,0.0,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapevi,Não,0.0,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapevi,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim
Sudeste,São Paulo,Itapevi,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapevi,Não,0.0,Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapevi,Sim,0.0,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapevi,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapevi,Não,0.0,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim
Sudeste,São Paulo,Itapevi,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Sim
Sudeste,São Paulo,Itapevi,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapevi,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapevi,Não,0.0,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapevi,Sim,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapevi,Sim,0.0,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim
Sudeste,São Paulo,Itapevi,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapevi,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Não
Sudeste,São Paulo,Itapevi,Sim,0.0,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapevi,Sim,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapevi,Sim,0.0,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapevi,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapevi,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapevi,Sim,0.0,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Não
Sudeste,São Paulo,Itapevi,Sim,0.0,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapevi,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapevi,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Não
Sudeste,São Paulo,Itapevi,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapevi,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapevi,Sim,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapevi,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapevi,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapevi,Não,0.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapevi,Não,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapevi,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapevi,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapevi,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapevi,Não,0.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapevi,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapevi,Sim,1.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
