ano,unidade_geografica,regiao,localizacao,dependencia_administrativa,grupo_de_abandono,taxa_abandono,renda_media
2015,São Paulo,Sudeste,Total,Municipal,3º Ano do Ensino Fundamental,0.2,3741
2015,São Paulo,Sudeste,Total,Privada,3º Ano do Ensino Fundamental,0.0,3741
2015,São Paulo,Sudeste,Urbana,Total,3º Ano do Ensino Fundamental,0.2,3741
2015,São Paulo,Sudeste,Urbana,Pública,3º Ano do Ensino Fundamental,0.2,3741
2015,São Paulo,Sudeste,Urbana,Federal,3º Ano do Ensino Fundamental,0.0,3741
2015,São Paulo,Sudeste,Urbana,Estadual,3º Ano do Ensino Fundamental,0.2,3741
2015,São Paulo,Sudeste,Urbana,Municipal,3º Ano do Ensino Fundamental,0.2,3741
2015,São Paulo,Sudeste,Urbana,Privada,3º Ano do Ensino Fundamental,0.0,3741
2015,São Paulo,Sudeste,Rural,Total,3º Ano do Ensino Fundamental,0.1,3741
2015,São Paulo,Sudeste,Rural,Pública,3º Ano do Ensino Fundamental,0.1,3741
2015,São Paulo,Sudeste,Rural,Estadual,3º Ano do Ensino Fundamental,0.1,3741
2015,São Paulo,Sudeste,Rural,Municipal,3º Ano do Ensino Fundamental,0.1,3741
2015,São Paulo,Sudeste,Rural,Privada,3º Ano do Ensino Fundamental,0.0,3741
2015,Paraná,Sul,Total,Total,3º Ano do Ensino Fundamental,0.1,3064
2015,Paraná,Sul,Total,Pública,3º Ano do Ensino Fundamental,0.1,3064
2015,Paraná,Sul,Total,Estadual,3º Ano do Ensino Fundamental,1.1,3064
2015,Paraná,Sul,Total,Municipal,3º Ano do Ensino Fundamental,0.1,3064
2015,Paraná,Sul,Total,Privada,3º Ano do Ensino Fundamental,0.0,3064
2015,Paraná,Sul,Urbana,Total,3º Ano do Ensino Fundamental,0.1,3064
2015,Paraná,Sul,Urbana,Pública,3º Ano do Ensino Fundamental,0.1,3064
2015,Paraná,Sul,Urbana,Estadual,3º Ano do Ensino Fundamental,0.7,3064
2015,Paraná,Sul,Urbana,Municipal,3º Ano do Ensino Fundamental,0.1,3064
2015,Paraná,Sul,Urbana,Privada,3º Ano do Ensino Fundamental,0.0,3064
2015,Paraná,Sul,Rural,Total,3º Ano do Ensino Fundamental,0.1,3064
2015,Paraná,Sul,Rural,Pública,3º Ano do Ensino Fundamental,0.2,3064
2015,Paraná,Sul,Rural,Estadual,3º Ano do Ensino Fundamental,1.2,3064
2015,Paraná,Sul,Rural,Municipal,3º Ano do Ensino Fundamental,0.1,3064
2015,Paraná,Sul,Rural,Privada,3º Ano do Ensino Fundamental,0.0,3064
2015,Santa Catarina,Sul,Total,Total,3º Ano do Ensino Fundamental,0.1,3143
2015,Santa Catarina,Sul,Total,Pública,3º Ano do Ensino Fundamental,0.1,3143
2015,Santa Catarina,Sul,Total,Federal,3º Ano do Ensino Fundamental,0.0,3143
2015,Santa Catarina,Sul,Total,Estadual,3º Ano do Ensino Fundamental,0.2,3143
2015,Santa Catarina,Sul,Total,Municipal,3º Ano do Ensino Fundamental,0.1,3143
2015,Santa Catarina,Sul,Total,Privada,3º Ano do Ensino Fundamental,0.1,3143
2015,Santa Catarina,Sul,Urbana,Total,3º Ano do Ensino Fundamental,0.1,3143
2015,Santa Catarina,Sul,Urbana,Pública,3º Ano do Ensino Fundamental,0.2,3143
2015,Santa Catarina,Sul,Urbana,Federal,3º Ano do Ensino Fundamental,0.0,3143
2015,Santa Catarina,Sul,Urbana,Estadual,3º Ano do Ensino Fundamental,0.1,3143
2015,Santa Catarina,Sul,Urbana,Municipal,3º Ano do Ensino Fundamental,0.1,3143
2015,Santa Catarina,Sul,Urbana,Privada,3º Ano do Ensino Fundamental,0.1,3143
2015,Santa Catarina,Sul,Rural,Total,3º Ano do Ensino Fundamental,0.1,3143
2015,Santa Catarina,Sul,Rural,Pública,3º Ano do Ensino Fundamental,0.1,3143
2015,Santa Catarina,Sul,Rural,Estadual,3º Ano do Ensino Fundamental,0.3,3143
2015,Santa Catarina,Sul,Rural,Municipal,3º Ano do Ensino Fundamental,0.0,3143
2015,Rio Grande do Sul,Sul,Total,Total,3º Ano do Ensino Fundamental,0.5,3195
2015,Rio Grande do Sul,Sul,Total,Pública,3º Ano do Ensino Fundamental,0.6,3195
2015,Rio Grande do Sul,Sul,Total,Federal,3º Ano do Ensino Fundamental,0.0,3195
2015,Rio Grande do Sul,Sul,Total,Estadual,3º Ano do Ensino Fundamental,0.5,3195
2015,Rio Grande do Sul,Sul,Total,Municipal,3º Ano do Ensino Fundamental,0.6,3195
2015,Rio Grande do Sul,Sul,Total,Privada,3º Ano do Ensino Fundamental,0.1,3195
2015,Rio Grande do Sul,Sul,Urbana,Total,3º Ano do Ensino Fundamental,0.5,3195
2015,Rio Grande do Sul,Sul,Urbana,Pública,3º Ano do Ensino Fundamental,0.5,3195
2015,Rio Grande do Sul,Sul,Urbana,Federal,3º Ano do Ensino Fundamental,0.0,3195
2015,Rio Grande do Sul,Sul,Urbana,Estadual,3º Ano do Ensino Fundamental,0.5,3195
2015,Rio Grande do Sul,Sul,Urbana,Municipal,3º Ano do Ensino Fundamental,0.6,3195
2015,Rio Grande do Sul,Sul,Urbana,Privada,3º Ano do Ensino Fundamental,0.1,3195
2015,Rio Grande do Sul,Sul,Rural,Total,3º Ano do Ensino Fundamental,0.4,3195
2015,Rio Grande do Sul,Sul,Rural,Pública,3º Ano do Ensino Fundamental,0.4,3195
2015,Rio Grande do Sul,Sul,Rural,Estadual,3º Ano do Ensino Fundamental,0.8,3195
2015,Rio Grande do Sul,Sul,Rural,Municipal,3º Ano do Ensino Fundamental,0.2,3195
2015,Rio Grande do Sul,Sul,Rural,Privada,3º Ano do Ensino Fundamental,0.0,3195
2015,Mato Grosso do Sul,Centro-Oeste,Total,Total,3º Ano do Ensino Fundamental,0.6,2712
2015,Mato Grosso do Sul,Centro-Oeste,Total,Pública,3º Ano do Ensino Fundamental,0.6,2712
2015,Mato Grosso do Sul,Centro-Oeste,Total,Estadual,3º Ano do Ensino Fundamental,0.6,2712
2015,Mato Grosso do Sul,Centro-Oeste,Total,Municipal,3º Ano do Ensino Fundamental,0.7,2712
2015,Mato Grosso do Sul,Centro-Oeste,Total,Privada,3º Ano do Ensino Fundamental,0.1,2712
2015,Mato Grosso do Sul,Centro-Oeste,Urbana,Total,3º Ano do Ensino Fundamental,0.4,2712
2015,Mato Grosso do Sul,Centro-Oeste,Urbana,Pública,3º Ano do Ensino Fundamental,0.5,2712
2015,Mato Grosso do Sul,Centro-Oeste,Urbana,Estadual,3º Ano do Ensino Fundamental,0.6,2712
2015,Mato Grosso do Sul,Centro-Oeste,Urbana,Municipal,3º Ano do Ensino Fundamental,0.5,2712
2015,Mato Grosso do Sul,Centro-Oeste,Urbana,Privada,3º Ano do Ensino Fundamental,0.1,2712
2015,Mato Grosso do Sul,Centro-Oeste,Rural,Total,3º Ano do Ensino Fundamental,1.5,2712
2015,Mato Grosso do Sul,Centro-Oeste,Rural,Pública,3º Ano do Ensino Fundamental,1.5,2712
2015,Mato Grosso do Sul,Centro-Oeste,Rural,Estadual,3º Ano do Ensino Fundamental,0.1,2712
2015,Mato Grosso do Sul,Centro-Oeste,Rural,Municipal,3º Ano do Ensino Fundamental,1.7,2712
2015,Mato Grosso do Sul,Centro-Oeste,Rural,Privada,3º Ano do Ensino Fundamental,0.0,2712
2015,Mato Grosso,Centro-Oeste,Total,Total,3º Ano do Ensino Fundamental,0.2,2765
2015,Mato Grosso,Centro-Oeste,Total,Pública,3º Ano do Ensino Fundamental,0.3,2765
2015,Mato Grosso,Centro-Oeste,Total,Estadual,3º Ano do Ensino Fundamental,0.1,2765
2015,Mato Grosso,Centro-Oeste,Total,Municipal,3º Ano do Ensino Fundamental,0.3,2765
2015,Mato Grosso,Centro-Oeste,Total,Privada,3º Ano do Ensino Fundamental,0.1,2765
2015,Mato Grosso,Centro-Oeste,Urbana,Total,3º Ano do Ensino Fundamental,0.1,2765
2015,Mato Grosso,Centro-Oeste,Urbana,Pública,3º Ano do Ensino Fundamental,0.1,2765
2015,Mato Grosso,Centro-Oeste,Urbana,Estadual,3º Ano do Ensino Fundamental,0.0,2765
2015,Mato Grosso,Centro-Oeste,Urbana,Municipal,3º Ano do Ensino Fundamental,0.2,2765
2015,Mato Grosso,Centro-Oeste,Urbana,Privada,3º Ano do Ensino Fundamental,0.1,2765
2015,Mato Grosso,Centro-Oeste,Rural,Total,3º Ano do Ensino Fundamental,0.7,2765
2015,Mato Grosso,Centro-Oeste,Rural,Pública,3º Ano do Ensino Fundamental,0.7,2765
2015,Mato Grosso,Centro-Oeste,Rural,Estadual,3º Ano do Ensino Fundamental,0.4,2765
2015,Mato Grosso,Centro-Oeste,Rural,Municipal,3º Ano do Ensino Fundamental,0.8,2765
2015,Mato Grosso,Centro-Oeste,Rural,Privada,3º Ano do Ensino Fundamental,0.0,2765
2015,Goiás,Centro-Oeste,Total,Total,3º Ano do Ensino Fundamental,0.5,2726
2015,Goiás,Centro-Oeste,Total,Pública,3º Ano do Ensino Fundamental,0.6,2726
2015,Goiás,Centro-Oeste,Total,Federal,3º Ano do Ensino Fundamental,0.0,2726
2015,Goiás,Centro-Oeste,Total,Estadual,3º Ano do Ensino Fundamental,0.2,2726
2015,Goiás,Centro-Oeste,Total,Municipal,3º Ano do Ensino Fundamental,0.7,2726
2015,Goiás,Centro-Oeste,Total,Privada,3º Ano do Ensino Fundamental,0.1,2726
2015,Goiás,Centro-Oeste,Urbana,Total,3º Ano do Ensino Fundamental,0.5,2726
2015,Goiás,Centro-Oeste,Urbana,Pública,3º Ano do Ensino Fundamental,0.5,2726
2015,Goiás,Centro-Oeste,Urbana,Federal,3º Ano do Ensino Fundamental,0.0,2726
2015,Goiás,Centro-Oeste,Urbana,Estadual,3º Ano do Ensino Fundamental,0.2,2726
2015,Goiás,Centro-Oeste,Urbana,Municipal,3º Ano do Ensino Fundamental,0.6,2726
2015,Goiás,Centro-Oeste,Urbana,Privada,3º Ano do Ensino Fundamental,0.1,2726
2015,Goiás,Centro-Oeste,Rural,Total,3º Ano do Ensino Fundamental,0.7,2726
2015,Goiás,Centro-Oeste,Rural,Pública,3º Ano do Ensino Fundamental,0.6,2726
2015,Goiás,Centro-Oeste,Rural,Estadual,3º Ano do Ensino Fundamental,0.0,2726
2015,Goiás,Centro-Oeste,Rural,Municipal,3º Ano do Ensino Fundamental,0.8,2726
2015,Goiás,Centro-Oeste,Rural,Privada,3º Ano do Ensino Fundamental,2.4,2726
2015,Distrito Federal,Centro-Oeste,Total,Total,3º Ano do Ensino Fundamental,0.2,5347
2015,Distrito Federal,Centro-Oeste,Total,Pública,3º Ano do Ensino Fundamental,0.3,5347
2015,Distrito Federal,Centro-Oeste,Total,Estadual,3º Ano do Ensino Fundamental,0.3,5347
2015,Distrito Federal,Centro-Oeste,Total,Privada,3º Ano do Ensino Fundamental,0.0,5347
2015,Distrito Federal,Centro-Oeste,Urbana,Total,3º Ano do Ensino Fundamental,0.2,5347
2015,Distrito Federal,Centro-Oeste,Urbana,Pública,3º Ano do Ensino Fundamental,0.3,5347
2015,Distrito Federal,Centro-Oeste,Urbana,Estadual,3º Ano do Ensino Fundamental,0.3,5347
2015,Distrito Federal,Centro-Oeste,Urbana,Privada,3º Ano do Ensino Fundamental,0.0,5347
2015,Distrito Federal,Centro-Oeste,Rural,Total,3º Ano do Ensino Fundamental,0.1,5347
2015,Distrito Federal,Centro-Oeste,Rural,Pública,3º Ano do Ensino Fundamental,0.2,5347
2015,Distrito Federal,Centro-Oeste,Rural,Estadual,3º Ano do Ensino Fundamental,0.2,5347
2015,Distrito Federal,Centro-Oeste,Rural,Privada,3º Ano do Ensino Fundamental,0.0,5347
2016,Brasil,Brasil,Total,Total,3º Ano do Ensino Fundamental,0.9,2886
2016,Brasil,Brasil,Rural,Total,3º Ano do Ensino Fundamental,1.9,2886
2016,Brasil,Brasil,Urbana,Total,3º Ano do Ensino Fundamental,0.7,2886
2016,Brasil,Brasil,Total,Estadual,3º Ano do Ensino Fundamental,0.7,2886
2016,Brasil,Brasil,Total,Federal,3º Ano do Ensino Fundamental,0.1,2886
2016,Brasil,Brasil,Total,Municipal,3º Ano do Ensino Fundamental,1.1,2886
2016,Brasil,Brasil,Total,Privada,3º Ano do Ensino Fundamental,0.1,2886
2016,Brasil,Brasil,Rural,Estadual,3º Ano do Ensino Fundamental,1.7,2886
2016,Brasil,Brasil,Urbana,Estadual,3º Ano do Ensino Fundamental,0.5,2886
2016,Brasil,Brasil,Rural,Federal,3º Ano do Ensino Fundamental,0.0,2886
2016,Brasil,Brasil,Urbana,Federal,3º Ano do Ensino Fundamental,0.1,2886
2016,Brasil,Brasil,Rural,Municipal,3º Ano do Ensino Fundamental,1.8,2886
2016,Brasil,Brasil,Urbana,Municipal,3º Ano do Ensino Fundamental,0.9,2886
2016,Brasil,Brasil,Rural,Privada,3º Ano do Ensino Fundamental,0.3,2886
2016,Brasil,Brasil,Urbana,Privada,3º Ano do Ensino Fundamental,0.1,2886
2016,Brasil,Brasil,Total,Pública,3º Ano do Ensino Fundamental,1.1,2886
2016,Brasil,Brasil,Rural,Pública,3º Ano do Ensino Fundamental,1.9,2886
2016,Brasil,Brasil,Urbana,Pública,3º Ano do Ensino Fundamental,0.9,2886
2016,Norte,Brasil,Total,Total,3º Ano do Ensino Fundamental,1.8,2085
2016,Norte,Brasil,Rural,Total,3º Ano do Ensino Fundamental,3.1,2085
2016,Norte,Brasil,Urbana,Total,3º Ano do Ensino Fundamental,1.4,2085
2016,Norte,Brasil,Total,Estadual,3º Ano do Ensino Fundamental,1.9,2085
2016,Norte,Brasil,Total,Federal,3º Ano do Ensino Fundamental,0.0,2085
2016,Norte,Brasil,Total,Municipal,3º Ano do Ensino Fundamental,2.1,2085
2016,Norte,Brasil,Total,Privada,3º Ano do Ensino Fundamental,0.2,2085
2016,Norte,Brasil,Rural,Estadual,3º Ano do Ensino Fundamental,2.9,2085
2016,Norte,Brasil,Urbana,Estadual,3º Ano do Ensino Fundamental,1.6,2085
2016,Norte,Brasil,Urbana,Federal,3º Ano do Ensino Fundamental,0.0,2085
2016,Norte,Brasil,Rural,Municipal,3º Ano do Ensino Fundamental,3.1,2085
2016,Norte,Brasil,Urbana,Municipal,3º Ano do Ensino Fundamental,1.5,2085
2016,Norte,Brasil,Rural,Privada,3º Ano do Ensino Fundamental,1.3,2085
2016,Norte,Brasil,Urbana,Privada,3º Ano do Ensino Fundamental,0.3,2085
2016,Norte,Brasil,Total,Pública,3º Ano do Ensino Fundamental,2.0,2085
2016,Norte,Brasil,Rural,Pública,3º Ano do Ensino Fundamental,3.1,2085
2016,Norte,Brasil,Urbana,Pública,3º Ano do Ensino Fundamental,1.4,2085
2016,Nordeste,Brasil,Total,Total,3º Ano do Ensino Fundamental,1.7,1963
2016,Nordeste,Brasil,Rural,Total,3º Ano do Ensino Fundamental,1.9,1963
2016,Nordeste,Brasil,Urbana,Total,3º Ano do Ensino Fundamental,1.5,1963
2016,Nordeste,Brasil,Total,Estadual,3º Ano do Ensino Fundamental,3.0,1963
2016,Nordeste,Brasil,Total,Federal,3º Ano do Ensino Fundamental,0.0,1963
2016,Nordeste,Brasil,Total,Municipal,3º Ano do Ensino Fundamental,1.9,1963
2016,Nordeste,Brasil,Total,Privada,3º Ano do Ensino Fundamental,0.2,1963
2016,Nordeste,Brasil,Rural,Estadual,3º Ano do Ensino Fundamental,4.1,1963
2016,Nordeste,Brasil,Urbana,Estadual,3º Ano do Ensino Fundamental,2.6,1963
2016,Nordeste,Brasil,Rural,Federal,3º Ano do Ensino Fundamental,0.0,1963
2016,Nordeste,Brasil,Urbana,Federal,3º Ano do Ensino Fundamental,0.0,1963
2016,Nordeste,Brasil,Rural,Municipal,3º Ano do Ensino Fundamental,1.9,1963
2016,Nordeste,Brasil,Urbana,Municipal,3º Ano do Ensino Fundamental,2.0,1963
2016,Nordeste,Brasil,Rural,Privada,3º Ano do Ensino Fundamental,0.2,1963
2016,Nordeste,Brasil,Urbana,Privada,3º Ano do Ensino Fundamental,0.2,1963
2016,Nordeste,Brasil,Total,Pública,3º Ano do Ensino Fundamental,2.0,1963
2016,Nordeste,Brasil,Rural,Pública,3º Ano do Ensino Fundamental,2.0,1963
2016,Nordeste,Brasil,Urbana,Pública,3º Ano do Ensino Fundamental,2.0,1963
2016,Sudeste,Brasil,Total,Total,3º Ano do Ensino Fundamental,0.3,3366
2016,Sudeste,Brasil,Rural,Total,3º Ano do Ensino Fundamental,0.3,3366
2016,Sudeste,Brasil,Urbana,Total,3º Ano do Ensino Fundamental,0.3,3366
2016,Sudeste,Brasil,Total,Estadual,3º Ano do Ensino Fundamental,0.3,3366
2016,Sudeste,Brasil,Total,Federal,3º Ano do Ensino Fundamental,0.1,3366
2016,Sudeste,Brasil,Total,Municipal,3º Ano do Ensino Fundamental,0.4,3366
2016,Sudeste,Brasil,Total,Privada,3º Ano do Ensino Fundamental,0.1,3366
2016,Sudeste,Brasil,Rural,Estadual,3º Ano do Ensino Fundamental,0.2,3366
2016,Sudeste,Brasil,Urbana,Estadual,3º Ano do Ensino Fundamental,0.3,3366
2016,Sudeste,Brasil,Urbana,Federal,3º Ano do Ensino Fundamental,0.1,3366
2016,Sudeste,Brasil,Rural,Municipal,3º Ano do Ensino Fundamental,0.3,3366
2016,Sudeste,Brasil,Urbana,Municipal,3º Ano do Ensino Fundamental,0.4,3366
2016,Sudeste,Brasil,Rural,Privada,3º Ano do Ensino Fundamental,0.0,3366
2016,Sudeste,Brasil,Urbana,Privada,3º Ano do Ensino Fundamental,0.1,3366
2016,Sudeste,Brasil,Total,Pública,3º Ano do Ensino Fundamental,0.3,3366
2016,Sudeste,Brasil,Rural,Pública,3º Ano do Ensino Fundamental,0.3,3366
2016,Sudeste,Brasil,Urbana,Pública,3º Ano do Ensino Fundamental,0.4,3366
2016,Sul,Brasil,Total,Total,3º Ano do Ensino Fundamental,0.2,3109
2016,Sul,Brasil,Rural,Total,3º Ano do Ensino Fundamental,0.2,3109
2016,Sul,Brasil,Urbana,Total,3º Ano do Ensino Fundamental,0.2,3109
2016,Sul,Brasil,Total,Estadual,3º Ano do Ensino Fundamental,0.3,3109
2016,Sul,Brasil,Total,Federal,3º Ano do Ensino Fundamental,0.0,3109
2016,Sul,Brasil,Total,Municipal,3º Ano do Ensino Fundamental,0.2,3109
2016,Sul,Brasil,Total,Privada,3º Ano do Ensino Fundamental,0.0,3109
2016,Sul,Brasil,Rural,Estadual,3º Ano do Ensino Fundamental,0.4,3109
2016,Sul,Brasil,Urbana,Estadual,3º Ano do Ensino Fundamental,0.3,3109
2016,Sul,Brasil,Urbana,Federal,3º Ano do Ensino Fundamental,0.0,3109
2016,Sul,Brasil,Rural,Municipal,3º Ano do Ensino Fundamental,0.1,3109
2016,Sul,Brasil,Urbana,Municipal,3º Ano do Ensino Fundamental,0.2,3109
2016,Sul,Brasil,Rural,Privada,3º Ano do Ensino Fundamental,0.0,3109
2016,Sul,Brasil,Urbana,Privada,3º Ano do Ensino Fundamental,0.0,3109
2016,Sul,Brasil,Total,Pública,3º Ano do Ensino Fundamental,0.3,3109
2016,Sul,Brasil,Rural,Pública,3º Ano do Ensino Fundamental,0.2,3109
2016,Sul,Brasil,Urbana,Pública,3º Ano do Ensino Fundamental,0.2,3109
2016,Centro-Oeste,Brasil,Total,Total,3º Ano do Ensino Fundamental,0.3,3152
2016,Centro-Oeste,Brasil,Rural,Total,3º Ano do Ensino Fundamental,0.7,3152
2016,Centro-Oeste,Brasil,Urbana,Total,3º Ano do Ensino Fundamental,0.3,3152
2016,Centro-Oeste,Brasil,Total,Estadual,3º Ano do Ensino Fundamental,0.2,3152
2016,Centro-Oeste,Brasil,Total,Federal,3º Ano do Ensino Fundamental,0.0,3152
2016,Centro-Oeste,Brasil,Total,Municipal,3º Ano do Ensino Fundamental,0.5,3152
2016,Centro-Oeste,Brasil,Total,Privada,3º Ano do Ensino Fundamental,0.1,3152
2016,Centro-Oeste,Brasil,Rural,Estadual,3º Ano do Ensino Fundamental,0.3,3152
2016,Centro-Oeste,Brasil,Urbana,Estadual,3º Ano do Ensino Fundamental,0.3,3152
2016,Centro-Oeste,Brasil,Urbana,Federal,3º Ano do Ensino Fundamental,0.0,3152
2016,Centro-Oeste,Brasil,Rural,Municipal,3º Ano do Ensino Fundamental,0.9,3152
2016,Centro-Oeste,Brasil,Urbana,Municipal,3º Ano do Ensino Fundamental,0.4,3152
2016,Centro-Oeste,Brasil,Rural,Privada,3º Ano do Ensino Fundamental,0.0,3152
2016,Centro-Oeste,Brasil,Urbana,Privada,3º Ano do Ensino Fundamental,0.1,3152
2016,Centro-Oeste,Brasil,Total,Pública,3º Ano do Ensino Fundamental,0.4,3152
2016,Centro-Oeste,Brasil,Rural,Pública,3º Ano do Ensino Fundamental,0.7,3152
2016,Centro-Oeste,Brasil,Urbana,Pública,3º Ano do Ensino Fundamental,0.4,3152
2016,Rondônia,Norte,Total,Total,3º Ano do Ensino Fundamental,0.7,2249
2016,Rondônia,Norte,Urbana,Pública,3º Ano do Ensino Fundamental,0.5,2249
2016,Rondônia,Norte,Rural,Pública,3º Ano do Ensino Fundamental,1.7,2249
2016,Rondônia,Norte,Total,Pública,3º Ano do Ensino Fundamental,0.8,2249
2016,Rondônia,Norte,Urbana,Privada,3º Ano do Ensino Fundamental,0.0,2249
2016,Rondônia,Norte,Rural,Privada,3º Ano do Ensino Fundamental,3.2,2249
2016,Rondônia,Norte,Urbana,Municipal,3º Ano do Ensino Fundamental,0.5,2249
2016,Rondônia,Norte,Rural,Municipal,3º Ano do Ensino Fundamental,1.2,2249
2016,Rondônia,Norte,Urbana,Estadual,3º Ano do Ensino Fundamental,0.4,2249
2016,Rondônia,Norte,Rural,Estadual,3º Ano do Ensino Fundamental,4.3,2249
2016,Rondônia,Norte,Total,Privada,3º Ano do Ensino Fundamental,0.0,2249
2016,Rondônia,Norte,Total,Municipal,3º Ano do Ensino Fundamental,0.8,2249
2016,Rondônia,Norte,Total,Estadual,3º Ano do Ensino Fundamental,0.9,2249
2016,Rondônia,Norte,Urbana,Total,3º Ano do Ensino Fundamental,0.4,2249
2016,Rondônia,Norte,Rural,Total,3º Ano do Ensino Fundamental,1.6,2249
2016,Acre,Norte,Total,Total,3º Ano do Ensino Fundamental,1.3,2365
2016,Acre,Norte,Urbana,Pública,3º Ano do Ensino Fundamental,0.5,2365
2016,Acre,Norte,Rural,Pública,3º Ano do Ensino Fundamental,2.8,2365
2016,Acre,Norte,Total,Pública,3º Ano do Ensino Fundamental,1.4,2365
2016,Acre,Norte,Urbana,Privada,3º Ano do Ensino Fundamental,0.0,2365
2016,Acre,Norte,Urbana,Municipal,3º Ano do Ensino Fundamental,0.7,2365
2016,Acre,Norte,Rural,Municipal,3º Ano do Ensino Fundamental,2.9,2365
2016,Acre,Norte,Urbana,Federal,3º Ano do Ensino Fundamental,0.0,2365
2016,Acre,Norte,Urbana,Estadual,3º Ano do Ensino Fundamental,0.3,2365
2016,Acre,Norte,Rural,Estadual,3º Ano do Ensino Fundamental,2.4,2365
2016,Acre,Norte,Total,Privada,3º Ano do Ensino Fundamental,0.0,2365
2016,Acre,Norte,Total,Municipal,3º Ano do Ensino Fundamental,1.7,2365
2016,Acre,Norte,Total,Federal,3º Ano do Ensino Fundamental,0.0,2365
2016,Acre,Norte,Total,Estadual,3º Ano do Ensino Fundamental,1.0,2365
2016,Acre,Norte,Urbana,Total,3º Ano do Ensino Fundamental,0.4,2365
2016,Acre,Norte,Rural,Total,3º Ano do Ensino Fundamental,2.8,2365
2016,Amazonas,Norte,Total,Total,3º Ano do Ensino Fundamental,2.3,2173
2016,Amazonas,Norte,Urbana,Pública,3º Ano do Ensino Fundamental,1.7,2173
2016,Amazonas,Norte,Rural,Pública,3º Ano do Ensino Fundamental,4.4,2173
2016,Amazonas,Norte,Total,Pública,3º Ano do Ensino Fundamental,2.5,2173
2016,Amazonas,Norte,Urbana,Privada,3º Ano do Ensino Fundamental,0.3,2173
2016,Amazonas,Norte,Rural,Privada,3º Ano do Ensino Fundamental,5.0,2173
2016,Amazonas,Norte,Urbana,Municipal,3º Ano do Ensino Fundamental,2.1,2173
2016,Amazonas,Norte,Rural,Municipal,3º Ano do Ensino Fundamental,4.4,2173
2016,Amazonas,Norte,Urbana,Estadual,3º Ano do Ensino Fundamental,0.9,2173
2016,Amazonas,Norte,Rural,Estadual,3º Ano do Ensino Fundamental,2.9,2173
2016,Amazonas,Norte,Total,Privada,3º Ano do Ensino Fundamental,0.3,2173
2016,Amazonas,Norte,Total,Municipal,3º Ano do Ensino Fundamental,2.9,2173
2016,Amazonas,Norte,Total,Estadual,3º Ano do Ensino Fundamental,0.9,2173
2016,Amazonas,Norte,Urbana,Total,3º Ano do Ensino Fundamental,1.6,2173
2016,Amazonas,Norte,Rural,Total,3º Ano do Ensino Fundamental,4.4,2173
2016,Roraima,Norte,Total,Total,3º Ano do Ensino Fundamental,0.9,2869
2016,Roraima,Norte,Urbana,Pública,3º Ano do Ensino Fundamental,0.6,2869
2016,Roraima,Norte,Rural,Pública,3º Ano do Ensino Fundamental,1.6,2869
2016,Roraima,Norte,Total,Pública,3º Ano do Ensino Fundamental,1.0,2869
2016,Roraima,Norte,Urbana,Privada,3º Ano do Ensino Fundamental,0.0,2869
2016,Roraima,Norte,Urbana,Municipal,3º Ano do Ensino Fundamental,0.6,2869
2016,Roraima,Norte,Rural,Municipal,3º Ano do Ensino Fundamental,1.4,2869
2016,Roraima,Norte,Urbana,Federal,3º Ano do Ensino Fundamental,0.0,2869
2016,Roraima,Norte,Rural,Estadual,3º Ano do Ensino Fundamental,1.7,2869
2016,Roraima,Norte,Total,Privada,3º Ano do Ensino Fundamental,0.0,2869
2016,Roraima,Norte,Total,Municipal,3º Ano do Ensino Fundamental,0.8,2869
2016,Roraima,Norte,Total,Federal,3º Ano do Ensino Fundamental,0.0,2869
2016,Roraima,Norte,Total,Estadual,3º Ano do Ensino Fundamental,1.7,2869
2016,Roraima,Norte,Urbana,Total,3º Ano do Ensino Fundamental,0.5,2869
2016,Roraima,Norte,Rural,Total,3º Ano do Ensino Fundamental,1.6,2869
2016,Pará,Norte,Total,Total,3º Ano do Ensino Fundamental,2.3,1858
